Total_flights_12,Total_flights_6,Total_distance_12,Total_distance_6,Total_points_earned,Total_points_redeem,Total_redeem_dollar,Flight_first_half,Flight_second_half,Month_active_12,redemption_rate,engagement_trend,Gender,Education,MaritalStatus,LoyaltyCard,EnrollmentType,EnrollmentYear,EnrollmentMonth,Churned
12.0,9,17839.0,13572,17839.0,0.0,0,3,9,12,0.0,6,Male,College,Single,Star,Standard,2016,8,False
17.0,9,22883.0,13844,22883.0,0.0,0,8,9,12,0.0,1,Male,Bachelor,Married,Nova,Standard,2013,4,False
12.0,5,16519.0,8221,16519.0,0.0,0,7,5,12,0.0,-2,Male,Doctor,Divorced,Star,Standard,2015,5,False
14.0,6,22238.0,6336,22238.0,470.0,85,8,6,12,0.021134043796933316,-2,Male,Bachelor,Divorced,Star,Standard,2016,9,False
9.0,9,16253.0,16253,16253.0,0.0,0,0,9,12,0.0,9,Female,Bachelor,Divorced,Star,Standard,2018,7,False
24.0,16,43545.0,25884,43545.0,0.0,0,8,16,12,0.0,8,Male,College,Single,Nova,Standard,2014,9,False
20.0,10,27207.0,10402,27207.0,538.0,97,10,10,12,0.019773596001176126,0,Female,Bachelor,Divorced,Nova,Standard,2016,11,False
7.0,7,9428.0,9428,9428.0,0.0,0,0,7,12,0.0,7,Female,Bachelor,Married,Nova,Standard,2018,8,False
14.0,11,17698.0,10522,17698.0,0.0,0,3,11,12,0.0,8,Male,College,Single,Star,Standard,2013,12,False
16.0,7,20674.0,5066,20674.0,561.0,101,9,7,12,0.02713422007255139,-2,Female,Bachelor,Divorced,Aurora,Standard,2015,1,False
21.0,11,31952.0,18179,31952.0,1336.0,240,10,11,12,0.04181141050918537,1,Male,College,Married,Nova,Standard,2014,5,False
4.0,3,5467.0,3147,5467.0,0.0,0,1,3,12,0.0,2,Male,Bachelor,Married,Aurora,Standard,2014,2,False
8.0,3,9415.0,2262,9415.0,435.0,78,5,3,12,0.046197960917587086,-2,Male,High School or Below,Married,Nova,Standard,2012,7,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Married,Star,Standard,2017,7,True
2.0,2,1922.0,1922,1922.0,0.0,0,0,2,12,0.0,2,Male,Bachelor,Single,Aurora,Standard,2018,7,False
18.0,5,28299.0,6340,28299.0,723.0,130,13,5,12,0.025547703180212013,-8,Female,Bachelor,Single,Star,Standard,2014,8,False
19.0,10,26575.0,13240,26575.0,749.0,135,9,10,12,0.028183323299217338,1,Female,Bachelor,Married,Star,Standard,2012,7,False
25.0,13,35988.0,16109,35988.0,0.0,0,12,13,12,0.0,1,Female,College,Single,Nova,Standard,2015,2,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,College,Single,Nova,Standard,2016,11,True
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,High School or Below,Married,Aurora,Standard,2015,3,True
22.0,9,23739.0,9817,23739.0,737.0,133,13,9,12,0.031044650379106992,-4,Female,Bachelor,Married,Star,Standard,2016,5,False
14.0,6,22523.0,10688,22523.0,386.0,69,8,6,12,0.017137275794707866,-2,Male,Bachelor,Single,Nova,Standard,2013,8,False
23.0,13,30823.0,15650,30823.0,0.0,0,10,13,12,0.0,3,Female,College,Single,Star,Standard,2012,12,False
13.0,5,18098.0,8140,18098.0,0.0,0,8,5,12,0.0,-3,Female,Bachelor,Divorced,Star,Standard,2012,12,False
20.0,16,31075.0,27976,31075.0,924.0,166,4,16,12,0.02973355644227056,12,Female,Bachelor,Married,Nova,Standard,2016,10,False
19.0,5,26316.0,4529,26316.0,622.0,112,14,5,12,0.023634912794011476,-9,Female,Bachelor,Divorced,Nova,Standard,2018,12,False
42.0,38,55102.0,49086,82653.0,0.0,0,4,38,11,0.0,34,Male,Bachelor,Single,Nova,2018 Promotion,2018,3,False
12.0,12,10740.0,10740,10740.0,0.0,0,0,12,12,0.0,12,Male,College,Married,Star,Standard,2018,5,False
16.0,11,18782.0,10771,18782.0,441.0,79,5,11,12,0.02347867752755151,6,Male,College,Single,Star,Standard,2016,3,False
7.0,7,12108.0,12108,12108.0,0.0,0,0,7,12,0.0,7,Male,Bachelor,Married,Nova,Standard,2018,10,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Master,Divorced,Star,Standard,2018,12,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,College,Single,Nova,Standard,2015,10,True
15.0,8,18405.0,7336,18405.0,423.0,76,7,8,12,0.022981636422905575,1,Male,College,Single,Aurora,Standard,2012,10,False
20.0,4,25208.0,4780,25208.0,786.0,141,16,4,12,0.0311793407116506,-12,Male,Bachelor,Married,Star,Standard,2017,7,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,College,Single,Nova,Standard,2015,11,True
22.0,17,32385.0,28536,32385.0,0.0,0,5,17,12,0.0,12,Male,Bachelor,Married,Star,Standard,2016,4,False
17.0,12,31047.0,25201,31047.0,0.0,0,5,12,12,0.0,7,Male,College,Married,Star,Standard,2016,2,False
13.0,13,15907.0,15907,15907.0,0.0,0,0,13,12,0.0,13,Female,Bachelor,Married,Star,Standard,2018,7,False
21.0,12,33158.0,20444,33158.0,541.0,97,9,12,12,0.0163153291715673,3,Male,Bachelor,Married,Star,Standard,2017,7,False
19.0,11,33686.0,17051,33686.0,702.0,126,8,11,12,0.020838899278653487,3,Male,Bachelor,Single,Star,Standard,2013,3,False
24.0,10,39999.0,19125,39999.0,448.0,81,14,10,12,0.0112,-4,Male,College,Divorced,Nova,Standard,2014,11,False
23.0,11,30787.0,12467,30787.0,605.0,109,12,11,12,0.019650513186955956,-1,Female,Bachelor,Divorced,Aurora,Standard,2015,12,False
14.0,7,19191.0,12474,19191.0,0.0,0,7,7,12,0.0,0,Male,College,Single,Aurora,Standard,2014,11,False
24.0,11,40483.0,19866,40483.0,0.0,0,13,11,12,0.0,-2,Male,College,Single,Star,Standard,2017,3,False
18.0,9,30149.0,14141,30149.0,765.0,137,9,9,12,0.025373134328358207,0,Female,College,Married,Nova,Standard,2017,7,False
16.0,11,24852.0,17625,24852.0,442.0,80,5,11,12,0.01778457329095079,6,Male,Bachelor,Single,Star,Standard,2017,1,False
13.0,5,14429.0,6413,14429.0,430.0,77,8,5,12,0.0297990297990298,-3,Female,Bachelor,Married,Star,Standard,2013,9,False
9.0,9,16835.0,16835,16835.0,0.0,0,0,9,12,0.0,9,Female,Bachelor,Married,Star,Standard,2018,8,False
14.0,9,18996.0,9639,18996.0,516.0,93,5,9,12,0.027162183502658314,4,Male,Bachelor,Single,Star,Standard,2012,8,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Doctor,Married,Star,Standard,2013,12,True
25.0,17,42937.0,30547,42937.0,363.0,65,8,17,12,0.008454050025618333,9,Male,Bachelor,Married,Nova,Standard,2012,11,False
7.0,0,10018.0,0,10018.0,0.0,0,7,0,12,0.0,-7,Female,Bachelor,Single,Nova,Standard,2017,6,True
16.0,12,23242.0,17524,23242.0,0.0,0,4,12,12,0.0,8,Female,High School or Below,Single,Star,Standard,2016,6,False
12.0,9,18393.0,14395,18393.0,629.0,113,3,9,12,0.034195933456561925,6,Female,Bachelor,Married,Star,Standard,2013,12,False
41.0,23,62983.0,35369,62983.0,0.0,0,18,23,12,0.0,5,Female,College,Divorced,Nova,Standard,2017,5,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Single,Nova,Standard,2012,7,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Single,Nova,Standard,2015,6,True
24.0,10,30057.0,13657,30057.0,1072.0,193,14,10,12,0.03566438219442411,-4,Female,Bachelor,Divorced,Star,Standard,2012,12,False
53.0,34,89625.35999999994,58584,134437.0799999999,0.0,0,19,34,11,0.0,15,Female,Bachelor,Married,Nova,2018 Promotion,2018,3,False
17.0,14,20695.0,14308,20695.0,0.0,0,3,14,12,0.0,11,Female,Bachelor,Married,Nova,Standard,2017,3,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Married,Star,Standard,2018,12,False
17.0,9,21808.0,12777,21808.0,0.0,0,8,9,12,0.0,1,Female,Bachelor,Married,Star,Standard,2015,2,False
20.0,13,29824.0,21246,29824.0,1399.0,252,7,13,12,0.04690695725062867,6,Female,College,Single,Aurora,Standard,2015,6,False
21.0,10,34517.0,17062,34517.0,0.0,0,11,10,12,0.0,-1,Female,College,Single,Nova,Standard,2014,2,False
17.0,14,23455.0,18406,23455.0,1297.0,234,3,14,12,0.055295020463847204,11,Female,Bachelor,Married,Aurora,Standard,2017,11,False
16.0,8,27992.0,15118,27992.0,1578.0,284,8,8,12,0.05637123566605937,0,Female,College,Married,Aurora,Standard,2017,7,False
16.0,10,24138.0,16932,24138.0,1270.0,229,6,10,12,0.05261195575624508,4,Female,Master,Married,Aurora,Standard,2014,1,False
12.0,10,15258.0,11892,15258.0,1134.0,205,2,10,12,0.07431679664460318,8,Male,Bachelor,Divorced,Aurora,Standard,2012,4,False
20.0,12,29905.0,18189,29905.0,0.0,0,8,12,12,0.0,4,Male,Bachelor,Married,Nova,Standard,2017,9,False
17.0,15,21279.0,19615,21279.0,1301.0,234,2,15,12,0.06113721804511278,13,Male,Bachelor,Married,Aurora,Standard,2015,12,False
43.0,30,54581.0,34752,81871.0,0.0,0,13,30,11,0.0,17,Female,Bachelor,Married,Star,2018 Promotion,2018,3,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Married,Aurora,Standard,2018,10,False
12.0,6,22229.0,11735,22229.0,0.0,0,6,6,12,0.0,0,Male,Bachelor,Married,Star,Standard,2018,5,False
49.0,42,72877.0,63370,109315.0,561.0,101,7,42,11,0.005131911156646785,35,Male,Bachelor,Married,Aurora,2018 Promotion,2018,3,True
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Married,Nova,Standard,2014,1,True
22.0,13,30712.0,15025,30712.0,0.0,0,9,13,12,0.0,4,Male,Bachelor,Married,Aurora,Standard,2014,9,False
18.0,9,29300.0,13427,29300.0,520.0,94,9,9,12,0.017746834579024606,0,Male,Bachelor,Married,Star,Standard,2016,7,False
18.0,10,25617.0,18511,25617.0,472.0,85,8,10,12,0.01842454524162698,2,Male,Bachelor,Married,Nova,Standard,2013,2,False
15.0,9,21937.0,11533,21937.0,0.0,0,6,9,12,0.0,3,Male,College,Single,Star,Standard,2018,11,False
15.0,11,29433.0,22773,29433.0,846.0,153,4,11,12,0.028742270843242507,7,Female,Bachelor,Divorced,Nova,Standard,2017,10,False
29.0,14,49455.0,23641,49455.0,994.0,179,15,14,12,0.020098673568424458,-1,Male,Bachelor,Divorced,Star,Standard,2017,6,False
22.0,22,40528.0,40528,60792.0,0.0,0,0,22,11,0.0,22,Female,Bachelor,Married,Star,2018 Promotion,2018,3,True
13.0,7,18343.0,11806,18343.0,0.0,0,6,7,12,0.0,1,Female,Bachelor,Divorced,Aurora,Standard,2015,3,False
16.0,7,27644.0,11341,27644.0,548.0,99,9,7,12,0.01982275275818412,-2,Female,Bachelor,Single,Aurora,Standard,2017,6,False
15.0,7,16527.0,8511,16527.0,1562.0,280,8,7,12,0.09450629235237173,-1,Female,Bachelor,Married,Nova,Standard,2015,12,False
20.0,8,31488.0,19640,47232.0,0.0,0,12,8,11,0.0,-4,Female,Bachelor,Married,Nova,2018 Promotion,2018,2,False
19.0,8,31865.0,15226,31865.0,935.0,168,11,8,12,0.029341618025481703,-3,Female,College,Single,Star,Standard,2017,1,False
22.0,16,24476.0,17091,24476.0,889.0,160,6,16,12,0.03631981043428525,10,Female,Bachelor,Married,Nova,Standard,2016,7,False
16.0,7,16633.0,7552,16633.0,0.0,0,9,7,12,0.0,-2,Female,College,Married,Star,Standard,2016,2,False
26.0,9,47798.0,20541,47798.0,0.0,0,17,9,12,0.0,-8,Female,Bachelor,Married,Nova,Standard,2017,5,False
23.0,13,38804.0,20064,38804.0,0.0,0,10,13,12,0.0,3,Male,Bachelor,Married,Aurora,Standard,2015,10,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,College,Single,Star,Standard,2013,1,True
26.0,12,42364.0,19942,42364.0,0.0,0,14,12,12,0.0,-2,Female,College,Single,Star,Standard,2015,6,False
20.0,16,25761.0,21082,25761.0,0.0,0,4,16,12,0.0,12,Male,Bachelor,Married,Nova,Standard,2017,10,False
42.0,16,57252.0,29284,85878.0,0.0,0,26,16,11,0.0,-10,Female,Bachelor,Divorced,Aurora,2018 Promotion,2018,3,False
21.0,4,32269.0,4628,32269.0,527.0,95,17,4,12,0.016330957545708086,-13,Female,Bachelor,Married,Star,Standard,2015,8,False
3.0,3,4953.0,4953,4953.0,0.0,0,0,3,12,0.0,3,Male,Bachelor,Single,Nova,Standard,2018,11,False
28.0,18,34081.0,20376,34081.0,0.0,0,10,18,12,0.0,8,Female,High School or Below,Married,Nova,Standard,2015,12,False
4.0,4,4004.0,4004,4004.0,416.0,75,0,4,12,0.10387016229712859,4,Female,Bachelor,Married,Nova,Standard,2018,9,False
14.0,8,22057.0,13091,22057.0,1205.0,217,6,8,12,0.0546287061383625,2,Male,Bachelor,Married,Star,Standard,2013,6,False
17.0,2,26031.0,4610,26031.0,540.0,97,15,2,12,0.020743700061462814,-13,Female,Bachelor,Married,Nova,Standard,2015,6,False
21.0,17,21212.0,17696,21212.0,1226.0,221,4,17,12,0.057794748503276296,13,Female,High School or Below,Married,Nova,Standard,2018,5,False
11.0,2,19841.0,1422,19841.0,0.0,0,9,2,12,0.0,-7,Male,Bachelor,Single,Star,Standard,2016,4,False
16.0,8,18555.0,9395,18555.0,1076.0,193,8,8,12,0.057986635050657466,0,Female,Doctor,Married,Star,Standard,2015,7,False
23.0,14,31360.0,17657,31360.0,649.0,117,9,14,12,0.020694493160294633,5,Male,Master,Married,Aurora,Standard,2017,9,False
21.0,12,33341.0,16953,33341.0,0.0,0,9,12,12,0.0,3,Female,High School or Below,Married,Star,Standard,2015,4,False
16.0,4,25068.0,7034,25068.0,627.0,113,12,4,12,0.025010969723562967,-8,Male,Bachelor,Divorced,Nova,Standard,2017,4,False
16.0,5,22081.0,7294,22081.0,644.0,116,11,5,12,0.029164024997735714,-6,Female,Bachelor,Married,Nova,Standard,2015,10,False
15.0,7,21934.0,15154,21934.0,0.0,0,8,7,12,0.0,-1,Female,College,Single,Nova,Standard,2016,8,False
0.0,0,0.0,0,0.0,0.0,0,0,0,11,0.0,0,Female,Doctor,Married,Star,2018 Promotion,2018,4,False
21.0,13,38012.0,23014,38012.0,1193.0,215,8,13,12,0.031384000210454316,5,Female,Bachelor,Married,Nova,Standard,2016,8,False
23.0,16,34627.0,20156,34627.0,617.0,111,7,16,12,0.017817950791267183,9,Male,Bachelor,Married,Star,Standard,2013,9,False
16.0,11,18047.0,10214,18047.0,892.0,161,5,11,12,0.049423758865248225,6,Female,Bachelor,Single,Star,Standard,2013,1,False
26.0,13,38274.0,25321,38274.0,947.0,170,13,13,12,0.024741998693664273,0,Female,Bachelor,Married,Aurora,Standard,2016,4,False
4.0,4,9716.0,9716,9716.0,0.0,0,0,4,12,0.0,4,Male,Doctor,Divorced,Star,Standard,2018,11,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Married,Aurora,Standard,2015,6,True
10.0,10,15343.0,15343,15343.0,770.0,139,0,10,12,0.05018248175182482,10,Male,Bachelor,Single,Aurora,Standard,2014,3,False
31.0,14,49200.0,22077,49200.0,0.0,0,17,14,12,0.0,-3,Male,Bachelor,Single,Aurora,Standard,2017,10,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Married,Star,Standard,2014,7,True
50.0,42,89625.35999999994,82346,134437.0799999999,0.0,0,8,42,11,0.0,34,Female,College,Single,Aurora,2018 Promotion,2018,4,False
5.0,5,6630.0,6630,6630.0,0.0,0,0,5,12,0.0,5,Male,Bachelor,Divorced,Nova,Standard,2018,10,False
15.0,7,19619.0,5940,19619.0,0.0,0,8,7,12,0.0,-1,Female,College,Married,Star,Standard,2016,8,False
22.0,12,35199.0,21136,35199.0,1055.0,190,10,12,12,0.02997159090909091,2,Male,College,Single,Star,Standard,2012,5,False
19.0,6,20950.0,8006,20950.0,1591.0,286,13,6,12,0.0759390959858718,-7,Male,College,Married,Star,Standard,2014,4,False
19.0,13,26432.0,17528,26432.0,426.0,77,6,13,12,0.016116218363409374,7,Female,Bachelor,Married,Aurora,Standard,2014,12,False
13.0,7,23350.0,13212,23350.0,1059.0,191,6,7,12,0.04535137681469744,1,Male,Bachelor,Married,Aurora,Standard,2015,7,False
19.0,10,26892.0,18697,26892.0,837.0,151,9,10,12,0.031123340646264826,1,Female,Bachelor,Single,Aurora,Standard,2017,5,False
15.0,11,25424.0,20540,25424.0,0.0,0,4,11,12,0.0,7,Male,Bachelor,Married,Nova,Standard,2014,11,False
21.0,13,36578.0,24455,36578.0,0.0,0,8,13,12,0.0,5,Male,Bachelor,Divorced,Nova,Standard,2015,6,False
19.0,13,29511.0,18333,29511.0,839.0,151,6,13,12,0.028429113580916238,7,Female,Bachelor,Married,Star,Standard,2014,6,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Single,Star,Standard,2018,7,False
17.0,10,25627.0,13704,25627.0,632.0,114,7,10,12,0.02466052754799438,3,Male,Bachelor,Single,Star,Standard,2017,12,False
13.0,9,16284.0,11530,16284.0,775.0,139,4,9,12,0.04758980657046362,5,Male,Bachelor,Married,Star,Standard,2016,3,False
1.0,1,542.0,542,542.0,0.0,0,0,1,12,0.0,1,Male,College,Married,Star,Standard,2018,9,False
14.0,9,22783.0,14082,22783.0,0.0,0,5,9,12,0.0,4,Female,College,Single,Star,Standard,2014,10,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,College,Married,Star,Standard,2013,2,True
27.0,14,31573.0,16359,31573.0,955.0,172,13,14,12,0.030246405270158993,1,Female,Bachelor,Single,Star,Standard,2018,11,False
16.0,14,26178.0,23472,26178.0,526.0,95,2,14,12,0.020092440505748883,12,Male,Bachelor,Single,Nova,Standard,2017,10,False
13.0,2,21877.0,2207,21877.0,944.0,170,11,2,12,0.043148368223786454,-9,Male,High School or Below,Single,Star,Standard,2013,1,False
60.0,64,89625.35999999994,136160,134437.0799999999,478.0,86,1,64,11,0.002309401874577254,63,Male,Bachelor,Single,Nova,2018 Promotion,2018,2,False
6.0,3,8388.0,2937,8388.0,546.0,98,3,3,12,0.06508523065919657,0,Female,College,Married,Nova,Standard,2012,9,False
25.0,13,32148.0,22464,32148.0,1761.0,374,12,13,12,0.06457432579551463,1,Female,Bachelor,Divorced,Nova,Standard,2016,6,False
18.0,10,27409.0,15180,27409.0,589.0,106,8,10,12,0.02148850784385261,2,Male,Bachelor,Married,Aurora,Standard,2014,9,False
19.0,8,29035.0,11900,29035.0,0.0,0,11,8,12,0.0,-3,Female,College,Single,Nova,Standard,2017,7,False
27.0,14,35755.0,12786,35755.0,0.0,0,13,14,12,0.0,1,Female,College,Married,Nova,Standard,2012,9,False
18.0,12,30519.0,23250,30519.0,1083.0,194,6,12,12,0.035484927916120575,6,Male,Doctor,Married,Nova,Standard,2012,9,False
17.0,12,16695.0,12942,16695.0,0.0,0,5,12,12,0.0,7,Male,College,Single,Star,Standard,2014,5,False
9.0,1,15621.0,1439,15621.0,402.0,72,8,1,12,0.025732940724619128,-7,Female,High School or Below,Married,Star,Standard,2017,9,False
5.0,5,9552.0,9552,9552.0,0.0,0,0,5,12,0.0,5,Male,Bachelor,Single,Star,Standard,2018,9,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Divorced,Nova,Standard,2016,6,True
49.0,41,75906.0,69794,113859.0,0.0,0,8,41,11,0.0,33,Male,Bachelor,Married,Star,2018 Promotion,2018,4,False
21.0,10,30622.0,14199,30622.0,637.0,115,11,10,12,0.020801358456062437,-1,Male,Bachelor,Married,Star,Standard,2012,11,False
18.0,8,31917.0,13365,31917.0,480.0,86,10,8,12,0.015038536249138416,-2,Female,Bachelor,Married,Star,Standard,2016,4,False
20.0,10,27415.0,10907,27415.0,0.0,0,10,10,12,0.0,0,Male,Bachelor,Married,Star,Standard,2017,3,False
29.0,15,45489.0,19971,45489.0,655.0,118,14,15,12,0.014398768960211035,1,Male,Bachelor,Divorced,Star,Standard,2016,4,False
14.0,6,23415.0,13075,23415.0,0.0,0,8,6,12,0.0,-2,Male,Bachelor,Divorced,Nova,Standard,2016,2,False
15.0,8,25241.0,16448,25241.0,0.0,0,7,8,12,0.0,1,Female,Bachelor,Single,Nova,Standard,2015,5,False
60.0,48,89625.35999999994,90060,134437.0799999999,543.0,98,31,48,11,0.0025737036685941797,17,Female,Bachelor,Married,Nova,2018 Promotion,2018,2,False
60.0,49,89625.35999999994,89366,134437.0799999999,1301.0,234,26,49,11,0.006261219421811759,23,Female,Bachelor,Married,Nova,2018 Promotion,2018,2,False
20.0,11,24415.0,15204,24415.0,685.0,123,9,11,12,0.028055373525557013,2,Male,High School or Below,Married,Nova,Standard,2016,8,False
10.0,7,15279.0,8880,15279.0,924.0,167,3,7,12,0.060471204188481675,4,Female,Doctor,Married,Aurora,Standard,2015,9,False
24.0,10,48068.0,20832,48068.0,1003.0,181,14,10,12,0.02086583869021615,-4,Male,Bachelor,Married,Nova,Standard,2017,4,False
21.0,14,39997.0,30721,39997.0,449.0,81,7,14,12,0.011225561278063904,7,Male,Bachelor,Married,Nova,Standard,2016,1,False
29.0,17,42035.0,26184,42035.0,1761.0,325,12,17,12,0.043010752688172046,5,Female,College,Single,Star,Standard,2013,11,False
21.0,11,25837.0,18330,25837.0,0.0,0,10,11,12,0.0,1,Male,College,Single,Star,Standard,2016,2,False
23.0,12,42396.0,25565,42396.0,0.0,0,11,12,12,0.0,1,Female,Bachelor,Married,Aurora,Standard,2015,7,False
25.0,13,46466.0,20281,46466.0,490.0,88,12,13,12,0.01054511804076011,1,Female,Bachelor,Single,Aurora,Standard,2013,1,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,College,Single,Nova,Standard,2013,9,True
3.0,3,5757.0,5757,5757.0,0.0,0,0,3,12,0.0,3,Male,College,Married,Star,Standard,2018,8,False
11.0,3,16454.0,5488,16454.0,1633.0,294,8,3,12,0.09924035247645092,-5,Female,College,Single,Aurora,Standard,2014,10,False
33.0,30,41333.0,39500,61999.0,0.0,0,3,30,11,0.0,27,Female,College,Married,Nova,2018 Promotion,2018,3,False
27.0,9,33563.0,15288,33563.0,713.0,128,18,9,12,0.02124299845072101,-9,Male,College,Married,Star,Standard,2013,1,False
15.0,12,16605.0,14010,16605.0,0.0,0,3,12,12,0.0,9,Female,Bachelor,Married,Star,Standard,2015,3,False
21.0,13,36617.0,21700,36617.0,427.0,77,8,13,12,0.011660931782183626,5,Male,College,Single,Star,Standard,2012,9,False
19.0,16,25960.0,21910,25960.0,0.0,0,3,16,12,0.0,13,Female,Bachelor,Married,Nova,Standard,2013,3,False
23.0,16,45858.0,33341,45858.0,0.0,0,7,16,12,0.0,9,Male,College,Single,Star,Standard,2012,4,False
14.0,3,13759.0,3762,13759.0,0.0,0,11,3,12,0.0,-8,Female,College,Single,Nova,Standard,2017,11,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,College,Single,Nova,Standard,2012,6,False
14.0,3,23434.0,1605,23434.0,0.0,0,11,3,12,0.0,-8,Female,Bachelor,Divorced,Star,Standard,2017,11,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Single,Nova,Standard,2015,2,True
60.0,36,72068.0,47176,108102.0,0.0,0,32,36,11,0.0,4,Male,Bachelor,Married,Aurora,2018 Promotion,2018,3,False
22.0,14,43193.0,28894,43193.0,506.0,91,8,14,12,0.011714589989350373,6,Male,College,Single,Star,Standard,2014,8,False
18.0,7,27861.0,4485,27861.0,711.0,128,11,7,12,0.02551862752135525,-4,Female,Bachelor,Married,Nova,Standard,2012,9,False
5.0,5,11090.0,11090,11090.0,0.0,0,0,5,12,0.0,5,Male,Bachelor,Married,Nova,Standard,2018,8,False
18.0,14,24680.0,17858,24680.0,1007.0,182,4,14,12,0.04080061585835258,10,Female,College,Single,Star,Standard,2016,3,False
22.0,17,38883.0,31033,38883.0,370.0,67,5,17,12,0.009515481946301821,12,Female,Bachelor,Married,Aurora,Standard,2012,6,False
12.0,9,14830.0,11369,14830.0,0.0,0,3,9,12,0.0,6,Female,College,Single,Nova,Standard,2013,4,False
28.0,19,39155.0,19197,58732.0,0.0,0,9,19,11,0.0,10,Male,Bachelor,Married,Nova,2018 Promotion,2018,3,False
27.0,18,43924.0,31550,43924.0,0.0,0,9,18,12,0.0,9,Male,Bachelor,Married,Star,Standard,2014,5,False
15.0,6,26774.0,12321,26774.0,0.0,0,9,6,12,0.0,-3,Female,Bachelor,Married,Aurora,Standard,2017,2,False
23.0,14,25090.0,13985,25090.0,418.0,75,9,14,12,0.016659359929855327,5,Female,College,Divorced,Nova,Standard,2016,9,False
30.0,12,41810.0,10404,41810.0,619.0,111,18,12,12,0.014804716462175026,-6,Female,Bachelor,Married,Star,Standard,2013,11,False
31.0,16,40502.0,15343,40502.0,1445.0,261,15,16,12,0.03567636965163074,1,Female,College,Single,Aurora,Standard,2015,5,False
7.0,3,12491.0,6744,12491.0,0.0,0,4,3,12,0.0,-1,Female,Bachelor,Married,Star,Standard,2017,5,True
17.0,2,24962.0,2970,24962.0,0.0,0,15,2,12,0.0,-13,Male,Bachelor,Married,Star,Standard,2015,6,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Married,Star,Standard,2013,8,True
15.0,15,11685.0,11685,11685.0,0.0,0,0,15,12,0.0,15,Male,Bachelor,Married,Nova,Standard,2018,6,True
13.0,10,12666.0,7501,12666.0,698.0,126,3,10,12,0.05510381305755112,7,Female,Bachelor,Married,Nova,Standard,2016,3,False
21.0,6,27870.0,12474,27870.0,1392.0,251,15,6,12,0.04994438663844139,-9,Female,College,Married,Nova,Standard,2014,9,False
15.0,12,17936.0,15167,17936.0,0.0,0,3,12,12,0.0,9,Male,College,Married,Nova,Standard,2017,1,False
1.0,0,1221.0,0,1221.0,0.0,0,1,0,12,0.0,-1,Male,Bachelor,Single,Aurora,Standard,2017,6,True
24.0,12,34697.0,16074,34697.0,0.0,0,12,12,12,0.0,0,Female,Bachelor,Married,Star,Standard,2015,12,False
